time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.6600000000000003,-0.010799802906169378,-0.0008155206456787284,10.44196878025454,6.279359325105304,0.019707390653196377,0.0,-0.05688880090890121,-0.004476718805315071,1.1897358077148803,-0.03709780712452242,0.05431161132096267,0.0,447.50236341365024,448.19983898626714,449.31191592526653,448.42266041869624
0.7200000000000003,-0.014650967671898,-0.0011752986646806941,10.517219115669954,6.276719603784887,0.023413078497048545,0.0,-0.07185387992053886,-0.007767476940951901,1.3184593683978068,-0.06366793536984686,0.07356598459465634,0.0,446.53843307204363,448.1088277790264,448.53538313585597,446.371283264362
0.7800000000000004,-0.019474876225699756,-0.001792940913093394,10.599791229473272,6.2727536145564144,0.02836368564140912,0.0,-0.08943249183907098,-0.013224886914606998,1.4337903295618804,-0.07146800661913154,0.09614170048101253,0.0,442.89865345323204,444.7567176210916,443.58294814064664,442.9387254502154
0.8400000000000004,-0.0253516027311358,-0.002781088323806191,10.685501671215052,6.268495933345571,0.03427769080342635,0.0,-0.1069595270820375,-0.020079209436446616,1.423217025843139,-0.06996736014934914,0.10301907423170543,0.0,401.47993390565165,402.11283477674687,403.159539312827,403.29066725652297
0.9000000000000005,-0.03263070026235851,-0.004361876946258107,10.777541856816566,6.264024310287651,0.04044541529764789,0.0,-0.1364075372605333,-0.03312617005195808,1.6444599824701485,-0.08570413338697419,0.1023446550559952,0.0,475.7432093375288,475.6999919376919,476.8073119407953,475.5996079972094
0.9600000000000005,-0.041654343482410684,-0.006754985794655896,10.87871014103181,6.258530797117601,0.04668228940839647,0.0,-0.16499190978337688,-0.047166438189421706,1.7276537177986515,-0.10705613748363701,0.10697328211941656,0.0,434.30326719050277,434.7009567398285,435.3263692127513,433.52860652437346
1.0200000000000005,-0.05282499725853255,-0.010269765136712766,10.99121641797601,6.252352607281715,0.053529679563030896,0.0,-0.2082120715116586,-0.07080175366791279,2.02201253972203,-0.09584985731049882,0.12553923923826774,0.0,497.52117811525954,498.88844110127974,497.2348986175666,498.0470748925191
1.0800000000000005,-0.06648221135493135,-0.015192933411936746,11.116034235808009,6.246263423955744,0.06139985258663927,0.0,-0.24782348071968313,-0.09390987617442793,2.1382984582253353,-0.11619903649199652,0.14054340971648907,0.0,445.97385857010244,447.2131783339718,447.2133894201665,445.5437487584883
1.1400000000000006,-0.08277291249917818,-0.02168819315480382,11.249183929405865,6.239062524340811,0.06927901261759217,0.0,-0.2961042491880489,-0.12336965219390869,2.2996134030025743,-0.1290051932015088,0.09736273918115682,0.0,462.84173819254045,459.4449706358311,461.29263277405045,460.26775568458635
1.2000000000000006,-0.10188141227553756,-0.029956669435997136,11.388515034677612,6.231733595509285,0.07525703247447613,0.0,-0.34139563136444184,-0.15294436153687746,2.3445812713441496,-0.11111517972937562,0.10382416088005693,0.0,424.43429718436465,424.9974982056161,424.8240891018501,426.340821460171
1.2600000000000007,-0.12374038685393296,-0.04007856038535586,11.529455715566623,6.225108380733126,0.08123653279032705,0.0,-0.387778983082526,-0.18503638736261202,2.353335927079202,-0.10906657727768998,0.08966307041975273,0.0,413.44646169541346,412.2062383270324,414.0325801174999,414.2010114478004
1.3200000000000007,-0.14884314263535103,-0.052499773970511254,11.675216679433818,6.218263299641848,0.08647163382195977,0.0,-0.4495376902470386,-0.2297122502935812,2.5049296835538937,-0.1267015714677578,0.08193469161833691,0.0,459.9738441566475,459.36743309943864,460.08092197475787,458.6712309895781
1.3800000000000008,-0.17751452056541286,-0.06756616694138884,11.82718074847551,6.210975676427591,0.09099902665139581,0.0,-0.5066221393532833,-0.27319763278412884,2.5603063016779837,-0.11263603518805589,0.05755736892880829,0.0,430.6862800629653,428.62406625610146,430.05712809502035,431.2328615397941
1.4400000000000008,-0.20987408752509196,-0.08552314578601142,11.984402798280636,6.203917277484454,0.0943401997365827,0.0,-0.5723650697795986,-0.3260665458667554,2.680039995665818,-0.1302104121738339,0.05165520092846901,0.0,452.5574854741692,452.0842056326191,450.6716449612624,449.23644785466126
1.5000000000000009,-0.24632610042150616,-0.10687107994978526,12.149593372262139,6.1959603094354065,0.09760478219484892,0.0,-0.6430191880527627,-0.38635548523077673,2.825823869507715,-0.13791689702432242,0.05941493291732148,0.0,460.40009586953516,461.01547524709474,459.6188821900997,458.9920993487842
1.560000000000001,-0.2868654538873356,-0.13180893279580327,12.321214301878717,6.18774807325352,0.10101272484554169,0.0,-0.7086203630120941,-0.4456886590891207,2.894557311940923,-0.13485827806239717,0.050976148751977236,0.0,437.04686965175824,436.34520424395043,436.9955028827872,437.23270708067423
1.620000000000001,-0.3316473613448418,-0.16069487954797107,12.499273295270296,6.179220802801053,0.10408990430819287,0.0,-0.7844099302091154,-0.5180295776707307,3.0401930382253832,-0.16342450402850647,0.05189935062329528,0.0,461.51745571370196,461.59189379446804,462.96425006187206,460.69239765667345
1.680000000000001,-0.3806865543437617,-0.19375267730090834,12.68263288041974,6.170325526254791,0.10679546713346166,0.0,-0.8504996842871334,-0.5847316671641405,3.0715392847893415,-0.12825304300153856,0.02581433969484242,0.0,427.53531886438805,425.3081430213872,425.30681753058263,428.28593729043246
1.740000000000001,-0.43374080674439364,-0.23097462236773628,12.867872634517926,6.162270251064559,0.10801650992885836,0.0,-0.9181039456379214,-0.6567060260161235,3.1028834276227726,-0.15028705044648116,0.006227491381762492,0.0,426.81500134256214,425.14001819164764,429.2591105439867,427.3673417906668
1.8000000000000012,-0.491042813451179,-0.27286128922565117,13.056526260227214,6.1533964353240815,0.10849720482882752,0.0,-0.9919888582996647,-0.7403731243894929,3.18516371078333,-0.14350548471694174,0.011360291084092193,0.0,444.45120118260985,444.87157810362226,443.49255517467964,444.02864831592365
1.8600000000000012,-0.5527646618736105,-0.31991303391689657,13.249845758253317,6.145223451598913,0.109209378660724,0.0,-1.065460481391938,-0.8288067847420298,3.258423102755414,-0.12462353048966185,0.012869124701265677,0.0,442.243756887075,442.3679011742454,441.36088193613915,442.8990420408397
1.9200000000000013,-0.6191531302116001,-0.37273497961784874,13.449706328968324,6.137579392981094,0.1098220527684326,0.0,-1.1475260587650258,-0.932680385424466,3.4029586423051246,-0.13362480651723976,0.004280748123838641,0.0,465.99412167604754,465.3221395034513,465.36180858668314,464.64256908230954
1.9800000000000013,-0.6901289387698687,-0.4314923682788501,13.655055999163718,6.130476728933274,0.11024048965951483,0.0,-1.218363865982659,-1.0265725734598932,3.4417218730875105,-0.09830360154209677,0.011879347358697561,0.0,433.0122397170776,433.6509274547581,431.73442519086285,434.69063378921885
2.0400000000000014,-0.7655396212754585,-0.4962485296652875,13.864234226321253,6.125136261053207,0.11119541489158902,0.0,-1.2953905074955945,-1.1324805578653026,3.530416258405959,-0.07496599260415103,0.022963426821088016,0.0,449.20992995580207,450.10780428836284,449.40341660229984,451.2844232012929
2.1000000000000014,-0.845761554504594,-0.5676965595380892,14.080154739237333,6.120719098828907,0.11279174846633389,0.0,-1.3787959995178598,-1.2495256225055815,3.6662886344599643,-0.07105505064322354,0.033042354992413696,0.0,465.4074285980489,466.1957823239397,465.35706556467636,465.65916242767395
2.1600000000000015,-0.9306880794549467,-0.6457772966329609,14.301242140089329,6.116308981502037,0.11459512187669052,0.0,-1.4522632235452977,-1.35354687873584,3.702973720327478,-0.07890651952143918,0.023293008770848306,0.0,436.3607208956413,435.54633860273304,435.7397139399865,435.0784461869239
2.2200000000000015,-1.0204385853431124,-0.730735181089032,14.527750169462514,6.112018388632105,0.1156455546566173,0.0,-1.5395122004165576,-1.478784825055119,3.8465720200658815,-0.05977404740780661,0.002244191471423339,0.0,470.81099154013765,469.1794344244528,469.36051515421474,470.8393518796073
2.2800000000000016,-1.115386020524242,-0.823211416375887,14.762332434515784,6.108590468886675,0.11546287704184977,0.0,-1.6253649091244116,-1.6040554090590877,3.9721918148522137,-0.05231375356242308,-0.016574021691768064,0.0,466.78959628336827,465.318704970919,465.69421978114895,466.27535303041293
2.3400000000000016,-1.2152308544167534,-0.922902057412845,15.00229552830092,6.105948185293379,0.1139244076039807,0.0,-1.7026847810869619,-1.7192171866629355,4.026220942010778,-0.031204409926502048,-0.058232137767699095,0.0,446.81220185935285,443.40219677677317,443.8084512952628,445.5366392192939
2.4000000000000017,-1.3198315528449944,-1.029788590338668,15.246783826605178,6.104145380224702,0.11035536548828517,0.0,-1.783627484396977,-1.8438145435933768,4.1229136509106485,-0.02782688591531897,-0.06211215957780457,0.0,458.99177359738906,458.68134078895173,459.20511317421824,459.4727287616563
2.4600000000000017,-1.4292368374363054,-1.1442213928901057,15.497208451857588,6.102540591147553,0.10648002754636998,0.0,-1.8628088523601367,-1.9707393351851559,4.224074436847085,-0.02466908025892696,-0.07006740867549578,0.0,462.0474812876331,461.4169000886529,461.076505838475,461.3258110884957
2.520000000000002,-1.5431258124615694,-1.2659857574497284,15.751915040936645,6.100642291059618,0.10186764929977876,0.0,-1.9330956369952417,-2.088232042404749,4.265885056514236,-0.05163101408728836,-0.09613708239121715,0.0,445.03367958350196,442.88940116617124,444.67089284318047,442.45591334237935
2.580000000000002,-1.661471600961069,-1.3954360501862664,16.012279527089017,6.0975425523295534,0.09568527981116937,0.0,-2.0110894898677927,-2.2270445967877426,4.412214630445355,-0.05172495950485616,-0.12271682258707801,0.0,478.5389090806031,476.50226446957475,476.09288630131624,476.0841754071443
2.640000000000002,-1.7837041511915244,-1.532007586253307,16.274581799702805,6.094091963210559,0.0884434666815368,0.0,-2.0628531573698017,-2.3256962341615517,4.33145073491943,-0.07276108347923539,-0.11693901408172652,0.0,404.19584047188556,404.70155514686707,405.7454053723959,403.8492850469346
2.700000000000002,-1.9092343920811254,-1.6751960151093352,16.535311041689305,6.089143565605518,0.08139701727320592,0.0,-2.1208737392784967,-2.4476828537473696,4.359277996009569,-0.12244609073340262,-0.11846282283409611,0.0,440.56205431254654,440.4235174589896,443.2416883572584,439.1319525814697
2.760000000000002,-2.037959662903497,-1.8254200154207683,16.79568173847742,6.081681719837986,0.07440054364742288,0.0,-2.169446669953459,-2.5604575668879104,4.319713390699114,-0.12850156079492134,-0.11313771661648739,0.0,419.5392683681429,419.9883729538169,418.5837837978113,418.04125793054243
2.820000000000002,-2.1698459449827823,-1.9835129499543032,17.05835888016079,6.074614329466524,0.06745965164917322,0.0,-2.2260438325797285,-2.7100111225205,4.435447858009204,-0.10216400021947035,-0.12132228690531707,0.0,469.87843595451835,469.232201542695,467.9224099198858,469.9563889722726
2.880000000000002,-2.304708635889012,-2.1498590404437263,17.323828291802347,6.068285294363914,0.06023128501274044,0.0,-2.2688147419383937,-2.8354516197839295,4.4134244165771666,-0.11311732322475009,-0.11882726958247751,0.0,427.16293537829955,427.361949591363,426.5887739062075,425.64193892698296
2.940000000000002,-2.442266612347861,-2.3247375182019177,17.591969864348783,6.061700734632211,0.05290207474827113,0.0,-2.31570773926688,-2.9944667595659604,4.523880419616937,-0.10373278184524927,-0.12980249098568775,0.0,470.0986231602132,469.2345834028727,468.8241812245179,469.5428835985283
3.000000000000002,-2.582554790128989,-2.509582513714646,17.867917963132975,6.0549843625632125,0.044526873849344284,0.0,-2.359702352048,-3.167632806643751,4.673438333953281,-0.13827431403441165,-0.18071317230884723,0.0,484.82899666671926,480.9696358481378,483.90785545807313,481.28950651092237
3.0600000000000023,-2.7249714532258493,-2.7032776830436718,18.14547315674402,6.046458348692461,0.03400314661726167,0.0,-2.386804087565626,-3.2896467119380346,4.578584057042494,-0.15111622909449632,-0.16646568289600885,0.0,403.9945407014712,405.24427474905593,407.17661333100136,406.00484192034185
3.1200000000000023,-2.8691708130824134,-2.9066419326354787,18.426371306450918,6.037216055523796,0.024059529672801894,0.0,-2.418668086717786,-3.4900538451620724,4.783318818906203,-0.16062808542131413,-0.1642908918450409,0.0,500.2956960152109,500.43117328387166,501.3696835857652,500.6584825932573
3.1800000000000024,-3.01495684401722,-3.1212167188337925,18.715332390929845,6.028188733825839,0.014464640465235767,0.0,-2.4399513708804434,-3.663305650285645,4.847991380060715,-0.1354245847454551,-0.1523595856080805,0.0,461.28107438976974,462.19911681205394,460.0660126528709,462.0366487387052
3.2400000000000024,-3.1617935965928,-3.3454373522311935,19.00453792102632,6.01996145526803,0.005338310548397729,0.0,-2.453923099447633,-3.8114897365701093,4.792093277692047,-0.1407467880787478,-0.15160273672686014,0.0,423.75349564498663,423.7955267929769,423.38963683407195,422.9129218472873
3.3000000000000025,-3.3093353961125307,-3.579090513777382,19.2917786097883,6.011563970030931,6.279374740838506,0.0,-2.4633832062807186,-3.9777411109933447,4.782215313125536,-0.13842730551121848,-0.15429656835211175,0.0,439.3212509054428,439.07555540169864,439.18092152472644,439.35484881373236
3.3600000000000025,-3.4572679914780178,-3.824014219201031,19.582403021651242,6.003515320819082,6.269933271575351,0.0,-2.466743638432161,-4.18713014609944,4.904153406598217,-0.1267272037430971,-0.1643066183159925,0.0,482.545610328904,481.7678079855423,480.91847300727784,481.7888487285365
3.4200000000000026,-3.6052740428028476,-4.080366325078875,19.87568157315622,5.995514105698401,6.259854241255997,0.0,-2.4659948318308675,-4.358694174909135,4.871504034771678,-0.15184544435614492,-0.17658257082445755,0.0,435.4105618509923,434.3542478294815,435.9130934312128,433.79121530655493
3.4800000000000026,-3.7530520342779377,-4.347372370917542,20.167605500653146,5.986423761811906,6.249370695114015,0.0,-2.4590605741667972,-4.542359607328764,4.858805455235027,-0.1508356496655979,-0.17125398796021774,0.0,441.4343056672763,441.8442789497156,442.8789945401626,442.9403569148054
3.5400000000000027,-3.9003896456410265,-4.624322912413041,20.45461075194793,5.977524180968679,6.239078243997238,0.0,-2.451523993869269,-4.690206108869773,4.708277837489932,-0.14373389256321265,-0.1721199963382107,0.0,395.54580348073375,395.4337838317538,394.39217026567746,395.0239999859243
3.6000000000000028,-4.046880171341552,-4.912021243895523,20.737987438751656,5.968439710925834,6.229275079899166,0.0,-2.4305956668522652,-4.900553467395747,4.7368129532053445,-0.17474162776715568,-0.15001163432508013,0.0,454.78270541658145,456.52525821365634,458.6949201444803,456.2035631404131
3.660000000000003,-4.192097981547334,-5.211641116243137,21.020237306267063,5.957884031840681,6.220358939118029,0.0,-2.409300695932927,-5.0877362255326775,4.671112665108788,-0.178409174086279,-0.14592622138862485,0.0,427.4769458015562,427.80332349685466,426.40774858107585,426.06297145985786
3.720000000000003,-4.335432373904168,-5.525008311157371,21.305297013694616,5.947357480453835,6.211762420401483,0.0,-2.3676110784262434,-5.3587480112145185,4.829102474751406,-0.17009358637365257,-0.13844568491078238,0.0,500.29665770669976,500.82444805979424,498.3250662992558,498.90663039070404
3.780000000000003,-4.476550049829414,-5.852719196334322,21.593506293460017,5.93672449397382,6.203217931869963,0.0,-2.3356367926599977,-5.565889793838466,4.7772745065477675,-0.19785821144457139,-0.1518111587472603,0.0,437.18168843012927,436.0469003143427,437.61777396586416,435.26816621606696
3.840000000000003,-4.615291679388412,-6.194381157381026,21.882119474321026,5.924595088798064,6.194386109277392,0.0,-2.288259178677063,-5.82385594648853,4.841705889871983,-0.2125312589255865,-0.13928626318484785,0.0,475.6534476288254,476.5930173886505,476.81724587721715,475.65737902920813
3.900000000000003,-4.751363326422241,-6.550429290375602,22.17085169540219,5.911725661847054,6.186059292274432,0.0,-2.246802145106567,-6.045503003790676,4.781892873205509,-0.21872053811341363,-0.13778816986185502,0.0,439.0970495601242,439.20322311399934,438.24229888854694,437.68118293963835
3.960000000000003,-4.884553084924093,-6.920964564466867,22.458291466120272,5.898562439295832,6.178196390330797,0.0,-2.1921703128847305,-6.306745608923309,4.7980250441592025,-0.220751918630326,-0.12016853764931112,0.0,465.8980539789006,467.25884693352606,465.39718756251847,465.19285330524536
4.020000000000002,-5.014609867090962,-7.306412800276775,22.74401131951087,5.885231604572098,6.171094027659482,0.0,-2.1425001019432317,-6.542625639559415,4.725041503400035,-0.2251969500630771,-0.11500643593408479,0.0,438.7775697237729,439.1932256264441,439.4976974689998,439.07943724817346
4.080000000000001,-5.141969531284968,-7.704889076071565,23.02197654907494,5.871437611302063,6.16433887470024,0.0,-2.1023373440748205,-6.7410777219833244,4.5401819461494775,-0.24149898386879795,-0.10814168573081888,0.0,399.71184878744464,400.3243169417489,401.87580429423946,400.3356485434124
4.14,-5.266270409552587,-8.117355235069208,23.292977872484627,5.856685927371554,6.15761738063507,0.0,-2.040516241914602,-7.008930294236118,4.4918349950104375,-0.2564207878932201,-0.12120563987390254,0.0,452.45362710241534,451.3893440533295,450.7574596755537,449.48959775446195
4.199999999999998,-5.3868268337498115,-8.545891330622768,23.5602863761796,5.841663906130016,6.150229702922392,0.0,-1.9774799343142846,-7.276766850066241,4.417128853947587,-0.24041680228931622,-0.12727556919169472,0.0,445.17596728079786,444.6651357581861,444.75365069980387,445.9998167932734
4.259999999999997,-5.502986532593354,-8.992321694913903,23.826194180708285,5.827148054085438,6.142459603343951,0.0,-1.89389789500874,-7.605260261346247,4.444336260095203,-0.24513828104761062,-0.13436803456023308,0.0,483.6760381343584,483.1275575489278,482.22700366878337,481.81658771730713
4.319999999999996,-5.614827546982862,-9.456125574055603,24.08815547484913,5.812125898777737,6.134437212154591,0.0,-1.8335722419742184,-7.856032907558782,4.286775049387413,-0.2636649264432472,-0.1324166573215663,0.0,422.7265499267352,422.8772493692435,424.2690658655794,422.6079950134653
4.379999999999995,-5.722471617944264,-9.936614812557991,24.34319621539286,5.796191924880098,6.126289421750638,0.0,-1.7539885576859888,-8.161378310904151,4.212830148327021,-0.26965917033216324,-0.1435878261186028,0.0,456.39387267648294,455.48450033562676,456.3804448380117,455.83241126411554
4.439999999999993,-5.825305445372908,-10.435401243210896,24.59297839103435,5.779800744434814,6.117240348236933,0.0,-1.673196566591886,-8.465944598619963,4.111527668056729,-0.28136406959645704,-0.17196407048355705,0.0,451.6604007214433,449.3434935120851,451.17061437154916,450.14972573295114
4.499999999999992,-5.923448721588986,-10.951860479113588,24.834840593648956,5.763662280620517,6.107002853608659,0.0,-1.5975614936731815,-8.750516916727268,3.9491614853190478,-0.25161592093188434,-0.16807625987826483,0.0,432.1355742280627,432.4344502845847,431.229648873332,433.6595062328755
4.559999999999991,-6.016910549589949,-11.4856397756108,25.06671224696686,5.748448403653203,6.097178582736909,0.0,-1.5171763576411474,-9.043217684365318,3.778503180985529,-0.2577685530725878,-0.15623944568582934,0.0,431.7322572184614,432.70362551795034,433.5618353219515,432.9779699468963
4.6199999999999894,-6.105639849189889,-12.036610782163047,25.287065631226852,5.733730063947304,6.087734760667033,0.0,-1.4398670219540473,-9.323611483643672,3.5654130148339074,-0.22787104282682752,-0.15981565361957878,0.0,419.75768088527303,419.4220156605867,418.9795956511423,421.5065091603694
4.679999999999988,-6.1880009099352415,-12.608848136945417,25.501242573461965,5.720711784725921,6.0782551366867175,0.0,-1.304872717929168,-9.751523175256235,3.570799551897321,-0.201153456300939,-0.15458265885131303,0.0,502.8222435910562,503.1808042924485,501.60638731155024,503.5020499542697
4.739999999999987,-6.263192682489687,-13.204176122811685,25.71089426727597,5.709324590108155,6.06950484536074,0.0,-1.2009547451157752,-10.093579450947509,3.415822544499377,-0.17346940893662668,-0.13244952981149524,0.0,451.6016740742513,453.3641256559243,451.82201570921194,454.0140713440551
4.799999999999986,-6.331723151864845,-13.820987794973963,25.912115960162968,5.699287816129097,6.061242083913514,0.0,-1.0829168648902263,-10.467480834390686,3.2895076485078873,-0.15713782167463783,-0.1511340825871223,0.0,468.0217554491832,466.54793703728245,467.73404024223305,468.97917887304817
4.859999999999984,-6.394202758859846,-14.457612708383168,26.101188204871665,5.6897603841386335,6.051801382423957,0.0,-0.9991358884324913,-10.754500178292872,3.011995170482263,-0.16231470615216487,-0.1741677968450952,0.0,416.0044651999473,413.9558702306284,412.7045758692955,412.22110977877213
4.919999999999983,-6.4500827418196955,-15.115105715778329,26.278458210306596,5.679718828976132,6.041055166478657,0.0,-0.8628944580026001,-11.162493744881761,2.8945642794481072,-0.18005416994323958,-0.19144551849960842,0.0,480.3372156088863,478.9960181810816,479.18143899609476,477.80565207188926
4.979999999999982,-6.4995284155494835,-15.79291889074071,26.442001803154813,5.669243662204918,6.029246735196171,0.0,-0.7845884707372593,-11.432629141242362,2.5561182004990113,-0.16544334935076094,-0.2105509726694279,0.0,397.50350033179797,395.70451733293936,395.98139982142544,397.2901953966267
5.0399999999999805,-6.5427238566114365,-16.490312240962343,26.589454754196623,5.659606992516114,6.016060515233896,0.0,-0.6544955281516087,-11.814607352195878,2.3568733287915333,-0.15238046371617678,-0.2535919448848618,0.0,458.8359525347109,455.35598089878107,456.75517680450577,457.77226212083565
